task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2640	c0/c74fab	6401542	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:46:51.483	59.3s	2s	81.7%	3.1 MB	5.5 MB	293.5 MB	2.4 MB
2639	a1/c27f8d	6401543	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:46:52.483	58.3s	4s	94.2%	120.1 MB	186.6 MB	350 MB	49.5 MB
2637	ec/c8ba9d	6401544	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:46:53.482	57.3s	4s	95.0%	121.4 MB	188.2 MB	344.2 MB	45.5 MB
2643	32/607bbe	6401545	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:46:54.482	56.3s	4s	91.3%	119.5 MB	186.5 MB	335.5 MB	34.8 MB
2642	ba/0a267d	6401546	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:46:55.483	55.3s	2s	80.5%	3.2 MB	5.5 MB	291.2 MB	1008.8 KB
2645	21/37ad69	6401547	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:46:56.482	54.3s	2s	77.5%	3.2 MB	5.5 MB	301.7 MB	5.7 MB
2648	62/675c59	6401550	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:46:59.483	51.4s	2s	88.1%	34.2 MB	122.1 MB	303.8 MB	7.4 MB
2641	31/3c7d53	6401549	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:46:58.483	52.4s	4s	91.8%	130.8 MB	239.6 MB	344.1 MB	44.2 MB
2644	68/c6d1fb	6401551	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:00.491	50.4s	5s	94.6%	128.7 MB	239.5 MB	339 MB	36.8 MB
2647	f1/ce2f8f	6401552	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:01.495	49.3s	4s	96.5%	129.7 MB	238.8 MB	337 MB	38.1 MB
2646	cf/75233b	6401548	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:46:57.483	53.4s	5s	91.8%	129.5 MB	239.2 MB	351 MB	50 MB
2650	fb/2f80e2	6401553	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:02.484	48.4s	2s	96.1%	118.5 MB	224.9 MB	314.7 MB	17.3 MB
2649	82/bbd63f	6401555	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:04.483	46.4s	10s	96.7%	141 MB	249.9 MB	378.3 MB	69.4 MB
2651	33/245984	6401554	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:03.484	47.4s	4s	94.4%	127.8 MB	238.9 MB	332 MB	32.5 MB
2653	00/5ae0fc	6401557	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:06.491	44.4s	2s	87.3%	57.3 MB	153.4 MB	301.1 MB	4.6 MB
2652	d3/6bac3c	6401556	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:05.484	45.4s	6s	97.1%	133.8 MB	242.3 MB	354.3 MB	51.2 MB
2654	bb/a313c3	6401558	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:07.483	43.4s	5s	95.6%	134.8 MB	243.5 MB	357.6 MB	56.1 MB
2658	4b/837602	6401559	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:08.482	1m 42s	1s	87.8%	31.8 MB	115.8 MB	291.2 MB	1.1 MB
2656	39/9c32a9	6401560	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:09.482	1m 41s	2s	84.0%	117.4 MB	223.3 MB	305.2 MB	8.8 MB
2657	7f/6435a4	6401561	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:10.483	1m 40s	3s	87.9%	127 MB	193.8 MB	303.9 MB	6.1 MB
2659	ed/f1202a	6401562	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:11.482	1m 39s	2s	95.6%	48.8 MB	141.8 MB	301.9 MB	5.7 MB
2664	30/12efac	6401569	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:17.483	1m 33s	3s	92.9%	117.8 MB	184.8 MB	329.1 MB	31.1 MB
2665	d0/376371	6401567	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:16.484	1m 34s	12s	97.0%	156.1 MB	266.2 MB	412.1 MB	99.9 MB
2660	fa/921591	6401565	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:14.483	1m 36s	1s	97.1%	3.1 MB	5.5 MB	295.6 MB	2.7 MB
2661	3b/5a8b1c	6401563	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:12.483	1m 38s	1s	93.9%	41.8 MB	128.4 MB	294.9 MB	2.7 MB
2662	cf/3984b0	6401564	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:13.483	1m 37s	2s	96.9%	116.5 MB	183.4 MB	304.4 MB	8 MB
2663	c1/bebdbe	6401566	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:15.484	1m 35s	19s	97.3%	137.8 MB	245.5 MB	421.8 MB	96.3 MB
2655	51/f2f2c6	6401570	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:18.483	2m 32s	6s	95.8%	130 MB	240.7 MB	356.1 MB	53.7 MB
2668	97/4cae97	6401571	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:19.488	2m 31s	4s	95.6%	131.6 MB	242.2 MB	336.2 MB	36.1 MB
2669	69/535c8e	6401574	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:22.484	2m 28s	2s	96.7%	118.1 MB	224.9 MB	324.6 MB	27.6 MB
2670	9c/d1d880	6401575	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:23.483	2m 27s	2s	97.3%	118.5 MB	185.4 MB	313.1 MB	15.8 MB
2666	81/8f0f10	6401572	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:20.484	2m 30s	2s	92.9%	57.4 MB	153.5 MB	302.2 MB	5.8 MB
2667	d8/1cf949	6401573	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:21.483	2m 29s	21s	97.8%	134.5 MB	244.4 MB	425.4 MB	97.7 MB
2671	5f/31fd33	6401576	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:24.484	2m 26s	3s	97.2%	122.2 MB	232.8 MB	342.1 MB	43.2 MB
2672	d5/507c6d	6401578	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:26.483	2m 24s	1s	90.4%	47.3 MB	137.2 MB	298.2 MB	4.6 MB
2673	65/d69c94	6401577	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:25.484	2m 25s	2s	97.4%	117.2 MB	184 MB	304.3 MB	7.4 MB
2674	90/76c9a7	6401579	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:27.483	2m 23s	3s	92.5%	19.9 MB	104.1 MB	329.2 MB	31.2 MB
2676	33/923c90	6401580	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:28.483	2m 22s	6s	97.8%	130.4 MB	240 MB	398.1 MB	94.5 MB
2678	c0/df6a03	6401582	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:30.484	2m 20s	1s	95.9%	3.1 MB	5.5 MB	292.4 MB	1.2 MB
2675	23/c2f9f8	6401581	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:29.482	2m 21s	3s	97.5%	129.8 MB	240.6 MB	318.2 MB	19.5 MB
2679	2c/38c513	6401583	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:31.483	2m 19s	3s	97.8%	122.6 MB	232.8 MB	327.3 MB	28.9 MB
2684	68/269fab	6401587	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:35.483	2m 15s	2s	94.8%	117.6 MB	224.9 MB	317.8 MB	20.7 MB
2677	17/08a8d1	6401584	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:32.483	2m 18s	3s	97.6%	122.1 MB	232.8 MB	326.2 MB	27.6 MB
2681	7d/cdc770	6401586	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:34.482	2m 16s	2s	96.8%	3.1 MB	5.5 MB	301.4 MB	5.4 MB
2683	ee/998ff6	6401588	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:36.482	2m 14s	1s	96.2%	3.2 MB	5.4 MB	295.7 MB	2.8 MB
2680	c4/4f98f8	6401585	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:33.482	2m 17s	1s	88.6%	27.6 MB	113.8 MB	303.4 MB	7.2 MB
2685	89/8c6467	6401589	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:37.483	2m 13s	2s	95.5%	114.5 MB	218.9 MB	302.2 MB	6.3 MB
2682	9e/857e78	6401590	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:38.529	2m 12s	18s	97.3%	135.1 MB	245.1 MB	415 MB	92.4 MB
2686	d7/aee6e9	6401591	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:39.483	2m 11s	2s	96.6%	115.5 MB	182.1 MB	307.1 MB	10.4 MB
2687	33/c3f4ae	6401592	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:40.482	2m 10s	2s	96.0%	83.4 MB	189.2 MB	305 MB	8.4 MB
2692	8a/14a823	6401595	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:43.483	2m 7s	4s	95.1%	128.6 MB	239.7 MB	319.1 MB	18.5 MB
2689	22/59e557	6401593	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:41.482	2m 9s	2s	86.8%	43.4 MB	135.1 MB	300.6 MB	3.7 MB
2690	a5/19d260	6401594	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:42.482	2m 8s	2s	88.2%	118.5 MB	225.4 MB	313.4 MB	16.1 MB
2691	79/59d5fa	6401596	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:44.484	2m 6s	7s	95.9%	129.5 MB	240.1 MB	360.7 MB	54.7 MB
2688	c7/23b1d3	6401597	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:45.484	2m 5s	2s	81.1%	79.3 MB	184.9 MB	315.3 MB	18.4 MB
2694	d2/3575f3	6401598	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:46.483	2m 4s	2s	81.8%	117.8 MB	224.3 MB	312.9 MB	16.5 MB
2696	45/e05702	6401599	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:47.484	2m 3s	2s	78.2%	113.4 MB	218.1 MB	301 MB	5.3 MB
2693	44/a250b5	6401600	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:48.483	2m 2s	2s	79.1%	46.7 MB	138.2 MB	298.7 MB	2.9 MB
2698	aa/69b3de	6401601	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:49.483	2m 1s	10s	97.5%	132.9 MB	243.2 MB	381.7 MB	71.5 MB
2699	f9/2e5532	6401603	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:51.508	1m 59s	3s	95.3%	118 MB	224.9 MB	309.2 MB	12.1 MB
2695	36/1fe856	6401604	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:52.486	1m 58s	1s	95.4%	82.7 MB	128.8 MB	292 MB	1.6 MB
2700	fb/0dddc0	6401605	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:53.492	1m 57s	2s	92.8%	55.9 MB	151.2 MB	307.7 MB	11.1 MB
2697	e0/2a57b2	6401602	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:50.491	2m	2s	90.7%	70.1 MB	172.1 MB	326.4 MB	29.8 MB
2703	84/23eb9e	6401606	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:54.486	1m 56s	4s	93.4%	127.1 MB	237.8 MB	339.4 MB	40.7 MB
2701	a6/2739c2	6401607	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:55.484	1m 55s	1s	92.2%	56.2 MB	148.5 MB	297 MB	3.1 MB
2704	7a/3d78d5	6401609	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:57.486	1m 53s	6s	96.3%	135 MB	245.9 MB	344.2 MB	40.8 MB
2705	d2/81758a	6401608	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:56.484	1m 54s	5s	96.4%	130.2 MB	239 MB	355.4 MB	54.3 MB
2706	7d/15ca6c	6401610	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:58.483	1m 52s	1s	89.2%	37.6 MB	126.5 MB	302.1 MB	6.1 MB
2702	11/65dc25	6401611	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:47:59.484	1m 51s	2s	92.9%	117.2 MB	184 MB	319.2 MB	21.7 MB
2710	02/3f8d07	6401613	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:01.485	1m 49s	2s	91.6%	24 MB	109.4 MB	307.1 MB	10.1 MB
2708	e6/bc0668	6401612	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:00.483	1m 50s	9s	96.5%	133.2 MB	244.1 MB	350.8 MB	41.4 MB
2713	48/f05731	6401615	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:03.488	1m 47s	2s	96.5%	121.9 MB	233 MB	301.7 MB	5.1 MB
2709	2e/338773	6401614	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:02.483	1m 48s	7s	97.5%	134.5 MB	243.1 MB	332.8 MB	27.9 MB
2711	57/a113a8	6401616	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:04.486	1m 46s	3s	97.5%	122.2 MB	233.1 MB	309.8 MB	12.4 MB
2707	0e/9298d6	6401617	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:05.496	1m 45s	12s	95.0%	137 MB	246.8 MB	363.9 MB	51.5 MB
2714	05/a73628	6401618	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:06.484	1m 44s	1s	76.0%	58.1 MB	146.9 MB	293 MB	1.8 MB
2712	f3/c7488d	6401619	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:07.482	1m 43s	4s	92.7%	128.1 MB	239.3 MB	335.6 MB	36.2 MB
2716	bd/549ba0	6401620	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:08.482	1m 42s	4s	91.8%	127.5 MB	238.2 MB	350.7 MB	51.7 MB
2715	94/a6989c	6401622	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:10.483	1m 40s	10s	96.2%	137.4 MB	245.2 MB	411.2 MB	102.6 MB
2717	bd/34fbdc	6401621	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:09.482	1m 41s	5s	96.6%	138 MB	248.9 MB	338.6 MB	36.7 MB
2719	8e/489163	6401623	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:11.483	1m 39s	4s	94.6%	119.3 MB	186.5 MB	329.2 MB	30.8 MB
2720	c4/543c11	6401624	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:12.482	1m 38s	2s	93.7%	3.1 MB	5.5 MB	304.1 MB	7.2 MB
2718	95/fdb84d	6401626	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:14.483	1m 36s	1s	91.4%	50.6 MB	143.6 MB	305.8 MB	9.6 MB
2721	1a/aecb98	6401625	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:13.483	1m 37s	7s	96.3%	128.7 MB	239.6 MB	359.6 MB	54.9 MB
2722	81/a1b2d8	6401628	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:16.483	1m 34s	3s	96.9%	76.1 MB	180.4 MB	339 MB	41.5 MB
2723	35/d9f1af	6401627	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:15.483	1m 35s	4s	96.0%	122.7 MB	189.6 MB	334.7 MB	34.4 MB
2724	ab/2dc167	6401629	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:17.484	1m 33s	3s	94.6%	77.9 MB	182.9 MB	322.2 MB	23.5 MB
2726	16/7a8411	6401630	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:18.486	1m 32s	9s	97.7%	134.6 MB	242.9 MB	350.2 MB	42.9 MB
2729	bf/b75d5e	6401632	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:20.486	1m 30s	29s	98.2%	196.3 MB	306.5 MB	427.3 MB	37.2 MB
2730	3f/9d547e	6401633	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:21.489	1m 29s	18s	97.5%	168.5 MB	277.7 MB	360.7 MB	32.9 MB
2728	ab/e53273	6401631	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:19.485	1m 31s	3s	92.5%	133.5 MB	200.4 MB	302.3 MB	3.9 MB
2731	66/4f6065	6401634	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:22.488	1m 28s	3s	97.0%	118.1 MB	224.9 MB	306.7 MB	8.5 MB
2732	dd/236771	6401636	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:24.485	1m 26s	4s	96.2%	79.5 MB	183.9 MB	312.6 MB	13.9 MB
2727	98/74efc8	6401635	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:23.487	1m 27s	11s	97.2%	172 MB	282.7 MB	330 MB	16.8 MB
2733	14/27ef18	6401637	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:25.532	1m 25s	4s	97.4%	118.3 MB	224.9 MB	313 MB	13.8 MB
2734	c1/25beb0	6401639	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:27.483	1m 23s	2s	96.8%	118.1 MB	224.9 MB	304.5 MB	7.2 MB
2735	70/eb1950	6401638	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:26.482	1m 24s	6s	97.9%	140.1 MB	250.1 MB	331.8 MB	27.8 MB
2736	38/c84e17	6401640	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:28.482	1m 22s	6s	94.9%	127.4 MB	238.5 MB	354.5 MB	43.9 MB
2737	bc/011158	6401641	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:29.482	1m 21s	6s	95.5%	128.7 MB	239.7 MB	333.5 MB	29.1 MB
2738	94/b5699f	6401643	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:31.483	1m 19s	2s	92.5%	70.5 MB	172 MB	299.4 MB	2.9 MB
2725	68/913ac9	6401642	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:30.482	1m 20s	4s	96.9%	132.5 MB	240.6 MB	352.5 MB	52.9 MB
2739	51/de2e57	6401644	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:32.484	1m 18s	11s	97.1%	132.1 MB	242.8 MB	360.3 MB	49.5 MB
2741	d0/dc28e2	6401645	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:33.483	1m 17s	2s	96.1%	118.1 MB	224.9 MB	301.6 MB	5.1 MB
2742	96/1e77a8	6401649	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:37.485	1m 13s	13s	97.1%	131.4 MB	242 MB	395.3 MB	80.3 MB
2743	ae/0c448e	6401646	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:34.483	1m 16s	4s	97.3%	118.4 MB	224.9 MB	345.7 MB	47.6 MB
2744	1f/d85c01	6401647	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:35.483	1m 15s	1s	94.8%	3.2 MB	5.5 MB	294.2 MB	2 MB
2740	56/523542	6401648	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:36.483	1m 14s	5s	97.8%	120.6 MB	224.9 MB	348.4 MB	47 MB
2747	ed/2a5d5c	6401650	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:38.482	1m 12s	3s	92.3%	117.8 MB	224.7 MB	316.3 MB	19 MB
2746	82/2b4681	6401651	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:39.483	1m 11s	5s	95.1%	133.2 MB	244.3 MB	326.1 MB	25.5 MB
2752	0e/51d488	6401654	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:42.482	1m 8s	1s	92.7%	66.5 MB	164.6 MB	296.6 MB	2 MB
2748	6a/b99d01	6401652	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:40.483	1m 10s	1s	87.8%	57.8 MB	153.6 MB	301.3 MB	5.5 MB
2751	2c/9f5a58	6401656	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:44.483	1m 6s	8s	97.7%	130.7 MB	241.7 MB	338.5 MB	31.8 MB
2745	3b/e0ebb2	6401657	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:45.515	1m 5s	6s	97.7%	125 MB	224.9 MB	347 MB	45 MB
2755	c9/4a31c3	6401659	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:47.487	1m 3s	2s	79.4%	116.2 MB	222.1 MB	302.3 MB	6.2 MB
2753	2a/c07805	6401658	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:46.488	1m 4s	5s	97.6%	122.9 MB	233 MB	341.1 MB	41 MB
2750	bb/45d5af	6401653	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:41.483	1m 9s	11s	97.7%	133.1 MB	243.2 MB	365.5 MB	55 MB
2749	ce/1f55eb	6401655	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:43.483	1m 7s	6s	97.9%	125 MB	236 MB	346.4 MB	43.5 MB
2756	e0/a6773d	6401661	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:49.484	1m 1s	5s	90.9%	130.7 MB	241.2 MB	323.2 MB	22.4 MB
2758	5e/64db7f	6401662	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:50.482	1m	5s	89.7%	121 MB	191.3 MB	324.9 MB	24.4 MB
2754	b1/dec64c	6401660	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:48.484	1m 2s	3s	89.6%	56.1 MB	152.1 MB	330.7 MB	33.2 MB
2761	b4/4a68f1	6401664	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:52.483	58.3s	20s	97.6%	182.5 MB	291.9 MB	364.8 MB	36.9 MB
2757	c7/bbd0ee	6401663	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:51.485	59.3s	3s	88.0%	69.5 MB	170.5 MB	306.7 MB	9.4 MB
2762	3d/53a492	6401665	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:53.484	57.3s	21s	97.4%	187 MB	297.5 MB	359.4 MB	28 MB
2763	80/4dafa1	6401667	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:55.486	55.3s	17s	97.0%	138.9 MB	246.3 MB	405.1 MB	84.7 MB
2760	3d/7a51e4	6401668	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:56.483	54.3s	9s	96.1%	178.8 MB	289.7 MB	327.4 MB	13.9 MB
2759	cb/1e5f25	6401666	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:54.483	56.3s	4s	91.9%	137.7 MB	204 MB	305 MB	6 MB
2765	82/91f185	6401669	snp_calling:snpCalling (SNP calling with bcftools mpileup + call)	COMPLETED	0	2026-03-27 05:48:57.484	53.3s	2s	91.2%	3.2 MB	5.5 MB	304.1 MB	7.7 MB
